SR1 の実験結果
1, 4
2, 0
3, 2
4, 0
5, 0
6, 1
7, 3
8, 1
9, 2
10, 3
11, 2
12, 3
13, 4
14, 5
15, 5
16, 6
17, 6
18, 7
19, 8
20, 9
21, 11
22, 14
23, 16
24, 13
25, 14
26, 16
27, 15
28, 17
29, 18
30, 19
31, 21
32, 21
33, 23
34, 25
35, 26
36, 27
37, 29
38, 30
39, 32
40, 34
41, 35
42, 38
43, 38
44, 40
45, 42
46, 44
47, 46
48, 48
49, 50
50, 53
51, 54
52, 56
53, 59
54, 61
55, 62
56, 65
57, 67
58, 70
59, 71
60, 74
61, 77
62, 80
63, 81
64, 85
65, 87
66, 90
67, 92
68, 95
69, 98
70, 101
71, 104
72, 107
73, 110
74, 113
75, 115
76, 118
77, 122
78, 125
79, 128
80, 131
81, 134
82, 176
83, 251
84, 257
85, 265
86, 269
87, 275
88, 282
89, 288
90, 295
91, 301
92, 309
93, 316
94, 321
95, 328
96, 334
97, 342
98, 353
99, 359
100, 363
101, 364
102, 336
103, 344
104, 350
105, 356
106, 364
107, 370
108, 378
109, 384
110, 392
111, 398
112, 406
113, 413
114, 420
115, 427
116, 435
117, 443
118, 450
119, 462
120, 466
121, 454
122, 442
123, 456
124, 463
125, 477
126, 472
127, 479
128, 487
129, 495
130, 509
131, 509
132, 517
133, 525
134, 534
135, 541
136, 558
137, 536
138, 528
139, 536
140, 543
141, 552
142, 560
143, 569
144, 574
145, 585
146, 593
147, 599
148, 610
149, 617
150, 626
151, 613
152, 604
153, 613
154, 621
155, 629
156, 638
157, 644
158, 661
159, 663
160, 670
161, 678
162, 705
163, 672
164, 670
165, 676
166, 684
167, 693
168, 701
169, 708
170, 717
171, 727
172, 735
173, 743
174, 736
175, 733
176, 737
177, 742
178, 753
179, 759
180, 766
181, 779
182, 784
183, 792
184, 801
185, 809
186, 825
187, 805
188, 800
189, 814
190, 824
191, 900
192, 841
193, 843
194, 852
195, 861
196, 889
197, 879
198, 888
199, 861
200, 869
201, 879
202, 886
203, 900
204, 904
205, 917
206, 922
207, 930
208, 941
209, 945
210, 933
211, 939
212, 948
213, 957
214, 974
215, 975
216, 984
217, 994
218, 989
219, 997
220, 1009
221, 1015
222, 1036
223, 1035
224, 1043
225, 1042
226, 1034
227, 1042
228, 1052
229, 1062
230, 1083
231, 1089
232, 1089
233, 1097
234, 1112
235, 1117
236, 1134
237, 1137
238, 1162
239, 1163
240, 1172
241, 1176
242, 1184
243, 1194
244, 1204
245, 1259
246, 1246
247, 1242
248, 1243
249, 1253
250, 1263
251, 1291
252, 1283
253, 1294
254, 1321
255, 1314
256, 1325
257, 1334
258, 1359
259, 1356
260, 1366
261, 1376
262, 1394
263, 1397
264, 1408
265, 1426
266, 1489
267, 1446
268, 1451
269, 1464
270, 1487
271, 1484
272, 1495
273, 1505
274, 1516
275, 1529
276, 1539
277, 1551
278, 1561
279, 1583
280, 1598
281, 1614
282, 1607
283, 1617
284, 1629
285, 1640
286, 1666
287, 1663
288, 1676
289, 1688
290, 1699
291, 1710
292, 1724
293, 1745
294, 1761
295, 1759
296, 1768
297, 1781
298, 1793
299, 1808
300, 1817
301, 1830
302, 1843
303, 1854
304, 1875
305, 1886
306, 1897
307, 1917
308, 1928
309, 1926
310, 1950
311, 1953
312, 1966
313, 1979
314, 2005
315, 2016
316, 2138
317, 2030
318, 2041
319, 2054
320, 2075
321, 2080
322, 2099
323, 2107
324, 2135
325, 2133
326, 2145
327, 2165
328, 2275
329, 2185
330, 2199
331, 2217
332, 2226
333, 2263
334, 2252
335, 2294
336, 2309
337, 2296
338, 2298
339, 2335
340, 2367
341, 2390
342, 2379
343, 2374
344, 2395
345, 2402
346, 2419
347, 2437
348, 2444
349, 2459
350, 2552
351, 2669
352, 2684
353, 2669
354, 2585
355, 2603
356, 2558
357, 2580
358, 2613
359, 2635
360, 2626
361, 2632
362, 2666
363, 2664
364, 2673
365, 2688
366, 2719
367, 2726
368, 2750
369, 2825
370, 2767
371, 2782
372, 2819
373, 2849
374, 2822
375, 2845
376, 2860
377, 2906
378, 2908
379, 2952
380, 3032
381, 3021
382, 2983
383, 2958
384, 2973
385, 2989
386, 3018
387, 3028
388, 3049
389, 3061
390, 3076
391, 3099
392, 3105
393, 3135
394, 3208
395, 3215
396, 3294
397, 3182
398, 3198
399, 3222
400, 3233
401, 3243
402, 3286
403, 3309
404, 3300
405, 3314
406, 3357
407, 3396
408, 3605
409, 3384
410, 3398
411, 3423
412, 3422
413, 3443
414, 3457
415, 3487
416, 3496
417, 3506
418, 3572
419, 3557
420, 3700
421, 3589
422, 3607
423, 3609
424, 3626
425, 3660
426, 3674
427, 3694
428, 3695
429, 3713
430, 3746
431, 3805
432, 3897
433, 3797
434, 3797
435, 3817
436, 3858
437, 3849
438, 3895
439, 3885
440, 3922
441, 3973
442, 4037
443, 4003
444, 3974
445, 3997
446, 4014
447, 4029
448, 4050
449, 4064
450, 4086
451, 4101
452, 4149
453, 4184
454, 4267
455, 4214
456, 4199
457, 4215
458, 4253
459, 4249
460, 4296
461, 4328
462, 4308
463, 4327
464, 4348
465, 4366
466, 4407
467, 4402
468, 4440
469, 4460
470, 4560
471, 4654
472, 4555
473, 4619
474, 4537
475, 4548
476, 4729
477, 4757
478, 4837
479, 4669
480, 4807
481, 4677
482, 4728
483, 4705
484, 4839
485, 4761
486, 4934
487, 4913
488, 4976
489, 4851
490, 5023
491, 4983
492, 5153
493, 5025
494, 5009
495, 5077
496, 5267
497, 5312
498, 5285
499, 5105
500, 5150
501, 5531
502, 5303
503, 5340
504, 5317
505, 5232
506, 5363
507, 5182
508, 5282
509, 5241
510, 5447
511, 5630
512, 5588
513, 5425
514, 5358
515, 5434
516, 5366
517, 5389
518, 5382
519, 5540
520, 5729
521, 5712
522, 5709
523, 5701
524, 5710
525, 5568
526, 5642
527, 5662
528, 5664
529, 5671
530, 5735
531, 5693
532, 5752
533, 5779
534, 5755
535, 5811
536, 5879
537, 5862
538, 5866
539, 5968
540, 5989
541, 5816
542, 5966
543, 6101
544, 6195
545, 6269
546, 6294
