SR2 の実験結果
入力値 x の範囲: 1 ~ 50000
1, 2
2, 0
3, 0
4, 1
5, 0
6, 0
7, 1
8, 0
9, 0
10, 1
11, 0
12, 0
13, 0
14, 0
15, 1
16, 0
17, 1
18, 1
19, 0
20, 1
21, 1
22, 0
23, 2
24, 1
25, 1
26, 0
27, 0
28, 1
29, 1
30, 1
31, 1
32, 0
33, 1
34, 1
35, 1
36, 2
37, 1
38, 1
39, 1
40, 1
41, 1
42, 1
43, 2
44, 1
45, 1
46, 2
47, 1
48, 1
49, 1
50, 1
51, 2
52, 1
53, 1
54, 1
55, 1
56, 1
57, 2
58, 1
59, 1
60, 1
61, 1
62, 2
63, 1
64, 2
65, 1
66, 1
67, 2
68, 2
69, 2
70, 2
71, 2
72, 2
73, 2
74, 2
75, 1
76, 1
77, 2
78, 2
79, 2
80, 1
81, 2
82, 1
83, 2
84, 2
85, 2
86, 2
87, 2
88, 2
89, 2
90, 2
91, 2
92, 1
93, 2
94, 2
95, 2
96, 2
97, 3
98, 2
99, 2
100, 2
101, 2
102, 3
103, 3
104, 2
105, 3
106, 3
107, 2
108, 3
109, 2
110, 3
111, 2
112, 3
113, 3
114, 3
115, 2
116, 4
117, 3
118, 2
119, 3
120, 3
121, 2
122, 3
123, 3
124, 2
125, 3
126, 3
127, 3
128, 3
129, 2
130, 2
131, 2
132, 3
133, 3
134, 3
135, 3
136, 3
137, 3
138, 3
139, 4
140, 3
141, 3
142, 4
143, 3
144, 3
145, 4
146, 3
147, 3
148, 3
149, 3
150, 3
151, 4
152, 4
153, 3
154, 4
155, 4
156, 3
157, 4
158, 3
159, 4
160, 3
161, 4
162, 4
163, 4
164, 3
165, 5
166, 3
167, 4
168, 3
169, 3
170, 4
171, 3
172, 4
173, 4
174, 3
175, 4
176, 4
177, 4
178, 5
179, 4
180, 4
181, 4
182, 4
183, 4
184, 3
185, 3
186, 4
187, 4
188, 5
189, 4
190, 4
191, 5
192, 4
193, 4
194, 5
195, 4
196, 4
197, 5
198, 4
199, 4
200, 5
201, 5
202, 4
203, 4
204, 5
205, 4
206, 5
207, 4
208, 4
209, 5
210, 5
211, 5
212, 4
213, 6
214, 4
215, 5
216, 5
217, 4
218, 5
219, 5
220, 5
221, 5
222, 5
223, 4
224, 5
225, 5
226, 4
227, 4
228, 5
229, 6
230, 5
231, 5
232, 6
233, 5
234, 4
235, 5
236, 5
237, 5
238, 5
239, 5
240, 4
241, 5
242, 6
243, 5
244, 5
245, 6
246, 5
247, 5
248, 6
249, 5
250, 6
251, 5
252, 6
253, 6
254, 5
255, 5
256, 6
257, 5
258, 6
259, 5
260, 6
261, 5
262, 6
263, 5
264, 6
265, 6
266, 6
267, 5
268, 7
269, 5
270, 6
271, 6
272, 5
273, 6
274, 6
275, 6
276, 6
277, 6
278, 6
279, 5
280, 6
281, 6
282, 6
283, 6
284, 6
285, 6
286, 6
287, 6
288, 7
289, 6
290, 6
291, 7
292, 10
293, 6
294, 8
295, 6
296, 6
297, 6
298, 6
299, 6
300, 6
301, 6
302, 6
303, 6
304, 6
305, 7
306, 6
307, 8
308, 6
309, 6
310, 7
311, 7
312, 6
313, 7
314, 6
315, 7
316, 6
317, 7
318, 7
319, 6
320, 8
321, 7
322, 6
323, 7
324, 6
325, 6
326, 7
327, 7
328, 7
329, 6
330, 8
331, 7
332, 7
333, 8
334, 7
335, 7
336, 7
337, 7
338, 7
339, 7
340, 8
341, 7
342, 7
343, 8
344, 7
345, 7
346, 8
347, 7
348, 7
349, 7
350, 7
351, 7
352, 7
353, 9
354, 7
355, 7
356, 9
357, 7
358, 7
359, 8
360, 7
361, 8
362, 7
363, 8
364, 7
365, 8
366, 8
367, 7
368, 8
369, 7
370, 8
371, 8
372, 7
373, 9
374, 8
375, 8
376, 9
377, 7
378, 7
379, 9
380, 8
381, 8
382, 9
383, 8
384, 8
385, 8
386, 8
387, 8
388, 8
389, 8
390, 8
391, 8
392, 9
393, 8
394, 8
395, 9
396, 8
397, 8
398, 8
399, 9
400, 8
401, 8
402, 9
403, 8
404, 8
405, 10
406, 8
407, 9
408, 8
409, 9
410, 8
411, 8
412, 9
413, 8
414, 11
415, 11
416, 9
417, 9
418, 9
419, 10
420, 13
421, 11
422, 9
423, 10
424, 9
425, 9
426, 10
427, 9
428, 9
429, 9
430, 10
431, 9
432, 10
433, 9
434, 9
435, 9
436, 9
437, 10
438, 9
439, 10
440, 9
441, 9
442, 10
443, 9
444, 9
445, 9
446, 9
447, 9
448, 10
449, 9
450, 9
451, 9
452, 9
453, 9
454, 9
455, 11
456, 9
457, 9
458, 11
459, 9
460, 9
461, 10
462, 9
463, 10
464, 10
465, 9
466, 9
467, 9
468, 9
469, 9
470, 9
471, 11
472, 9
473, 10
474, 10
475, 10
476, 10
477, 9
478, 10
479, 10
480, 10
481, 11
482, 10
483, 10
484, 11
485, 10
486, 10
487, 11
488, 9
489, 9
490, 10
491, 10
492, 11
493, 10
494, 11
495, 10
496, 10
497, 10
498, 10
499, 10
500, 10
501, 11
502, 11
503, 10
504, 12
505, 10
506, 10
507, 12
508, 10
509, 11
510, 10
511, 11
512, 10
513, 10
514, 11
515, 11
516, 10
517, 12
518, 10
519, 11
520, 12
521, 10
522, 10
523, 11
524, 11
525, 10
526, 10
527, 12
528, 11
529, 10
530, 11
531, 11
532, 11
533, 12
534, 11
535, 11
536, 11
537, 10
538, 11
539, 11
540, 11
541, 11
542, 11
543, 12
544, 11
545, 11
546, 12
547, 12
548, 11
549, 11
550, 11
551, 11
552, 11
553, 12
554, 11
555, 12
556, 11
557, 11
558, 11
559, 11
560, 12
561, 11
562, 12
563, 11
564, 12
565, 11
566, 12
567, 11
568, 11
569, 12
570, 12
571, 11
572, 13
573, 12
574, 11
575, 13
576, 12
577, 11
578, 12
579, 12
580, 12
581, 12
582, 11
583, 11
584, 12
585, 12
586, 12
587, 12
588, 13
589, 11
590, 11
591, 13
592, 12
593, 12
594, 12
595, 12
596, 12
597, 12
598, 13
599, 12
600, 12
601, 13
602, 12
603, 12
604, 12
605, 12
606, 12
607, 13
608, 12
609, 13
610, 12
611, 13
612, 13
613, 12
614, 13
615, 12
616, 12
617, 13
618, 12
619, 12
620, 13
621, 14
622, 13
623, 13
624, 13
625, 13
626, 13
627, 13
628, 13
629, 13
630, 13
631, 14
632, 13
633, 13
634, 14
635, 12
636, 13
637, 14
638, 13
639, 13
640, 13
641, 14
642, 13
643, 13
644, 13
645, 13
646, 13
647, 14
648, 13
649, 13
650, 13
651, 13
652, 13
653, 13
654, 13
655, 13
656, 14
657, 13
658, 13
659, 14
660, 13
661, 13
662, 14
663, 13
664, 14
665, 13
666, 14
667, 14
668, 13
669, 13
670, 13
671, 13
672, 14
673, 14
674, 14
675, 13
676, 15
677, 14
678, 14
679, 14
680, 14
681, 14
682, 14
683, 14
684, 14
685, 14
686, 14
687, 14
688, 14
689, 25
690, 25
691, 25
692, 24
693, 26
694, 25
695, 26
696, 26
697, 25
698, 26
699, 25
700, 27
701, 25
702, 26
703, 25
704, 25
705, 25
706, 25
707, 25
708, 25
709, 25
710, 25
711, 27
712, 26
713, 27
714, 33
715, 29
716, 25
717, 29
718, 26
719, 28
720, 31
721, 27
722, 26
723, 26
724, 26
725, 26
726, 27
727, 26
728, 27
729, 27
730, 27
731, 26
732, 28
733, 27
734, 28
735, 27
736, 28
737, 27
738, 28
739, 27
740, 26
741, 28
742, 27
743, 28
744, 27
745, 28
746, 27
747, 27
748, 27
749, 28
750, 28
751, 34
752, 28
753, 28
754, 29
755, 27
756, 28
757, 27
758, 28
759, 27
760, 27
761, 42
762, 28
763, 27
764, 28
765, 27
766, 29
767, 27
768, 27
769, 27
770, 27
771, 27
772, 28
773, 28
774, 28
775, 30
776, 27
777, 28
778, 28
779, 29
780, 29
781, 28
782, 29
783, 28
784, 29
785, 27
786, 29
787, 28
788, 29
789, 28
790, 28
791, 30
792, 29
793, 29
794, 29
795, 30
796, 29
797, 30
798, 28
799, 29
800, 28
801, 28
802, 30
803, 29
804, 30
805, 29
806, 30
807, 29
808, 30
809, 29
810, 30
811, 29
812, 36
813, 29
814, 29
815, 29
816, 29
817, 30
818, 29
819, 30
820, 29
821, 29
822, 29
823, 29
824, 30
825, 30
826, 30
827, 30
828, 29
829, 29
830, 30
831, 29
832, 30
833, 31
834, 36
835, 30
836, 29
837, 30
838, 30
839, 29
840, 31
841, 30
842, 31
843, 30
844, 31
845, 31
846, 30
847, 31
848, 30
849, 30
850, 31
851, 31
852, 31
853, 31
854, 32
855, 31
856, 32
857, 31
858, 32
859, 31
860, 31
861, 31
862, 31
863, 32
864, 31
865, 33
866, 31
867, 31
868, 32
869, 32
870, 32
871, 32
872, 33
873, 32
874, 32
875, 32
876, 32
877, 33
878, 32
879, 33
880, 31
881, 33
882, 31
883, 31
884, 33
885, 32
886, 33
887, 32
888, 33
889, 32
890, 32
891, 32
892, 32
893, 33
894, 33
895, 33
896, 32
897, 32
898, 32
899, 33
900, 32
901, 33
902, 32
903, 32
904, 33
905, 33
906, 34
907, 33
908, 33
909, 32
910, 33
911, 33
912, 33
913, 32
914, 33
915, 34
916, 33
917, 34
918, 32
919, 35
920, 33
921, 33
922, 33
923, 33
924, 33
925, 34
926, 34
927, 33
928, 34
929, 33
930, 34
931, 34
932, 33
933, 34
934, 35
935, 34
936, 35
937, 34
938, 34
939, 34
940, 34
941, 35
942, 33
943, 35
944, 34
945, 33
946, 34
947, 32
948, 30
949, 30
950, 30
951, 30
952, 31
953, 30
954, 31
955, 30
956, 31
957, 31
958, 31
959, 31
960, 31
961, 31
962, 31
963, 31
964, 32
965, 30
966, 31
967, 30
968, 31
969, 31
970, 31
971, 32
972, 31
973, 31
974, 32
975, 31
976, 33
977, 31
978, 33
979, 34
980, 32
981, 36
982, 37
983, 35
984, 31
985, 31
986, 32
987, 32
988, 31
989, 32
990, 32
991, 32
992, 33
993, 32
994, 32
995, 32
996, 32
997, 33
998, 33
999, 32
1000, 33
1001, 32
1002, 32
1003, 32
1004, 32
1005, 32
1006, 32
1007, 31
1008, 32
1009, 32
1010, 32
1011, 32
